mapping_version,raw_subtitle,raw_value_is_null,normalized_stage,mapping_method,review_status,rule_id,race_count,first_observed_date,last_observed_date,venue_count,notes
race_stage_taxonomy_v1,,true,unknown,unknown_fallback_v1,unknown_unreviewed,UNKNOWN,204,20240103,20260518,4,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,特別選抜戦A組,false,selection,automatic_rule_v1,auto_rule_unreviewed,AUTO_SELECTION,14,20250709,20260717,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,特別選抜戦B組,false,selection,automatic_rule_v1,auto_rule_unreviewed,AUTO_SELECTION,14,20250709,20260717,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,特別選抜戦女子,false,selection,automatic_rule_v1,auto_rule_unreviewed,AUTO_SELECTION,1,20250803,20250803,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,特別選抜戦男子,false,selection,automatic_rule_v1,auto_rule_unreviewed,AUTO_SELECTION,1,20250803,20250803,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,特賞,false,special,automatic_rule_v1,auto_rule_unreviewed,AUTO_SPECIAL_PRIZE,786,20230901,20260717,4,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,特賞(女子),false,special,automatic_rule_v1,auto_rule_unreviewed,AUTO_SPECIAL_PRIZE,4,20230921,20230924,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,特賞(男子),false,special,automatic_rule_v1,auto_rule_unreviewed,AUTO_SPECIAL_PRIZE,4,20230921,20230924,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,特賞A組男子,false,special,automatic_rule_v1,auto_rule_unreviewed,AUTO_SPECIAL_PRIZE,3,20250729,20250731,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,特賞B組女子,false,special,automatic_rule_v1,auto_rule_unreviewed,AUTO_SPECIAL_PRIZE,3,20250729,20250731,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,特選,false,special,automatic_rule_v1,auto_rule_unreviewed,AUTO_SPECIAL_SELECTION,882,20230901,20260717,3,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,特選(女子),false,special,automatic_rule_v1,auto_rule_unreviewed,AUTO_SPECIAL_SELECTION,3,20230922,20230924,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,特選(男子),false,special,automatic_rule_v1,auto_rule_unreviewed,AUTO_SPECIAL_SELECTION,3,20230921,20230924,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,特選A組男子,false,special,automatic_rule_v1,auto_rule_unreviewed,AUTO_SPECIAL_SELECTION,3,20250730,20250801,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,特選B組女子,false,special,automatic_rule_v1,auto_rule_unreviewed,AUTO_SPECIAL_SELECTION,4,20250729,20250801,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,狙いトク一般,false,general,automatic_rule_v1,auto_rule_unreviewed,AUTO_GENERAL,74,20240605,20260709,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,狙いトク予選,false,qualifying,automatic_rule_v1,auto_rule_unreviewed,AUTO_QUALIFYING,20,20240804,20260105,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,狙いトク特賞,false,special,automatic_rule_v1,auto_rule_unreviewed,AUTO_SPECIAL_PRIZE,175,20240601,20260402,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,狙いトク特選,false,special,automatic_rule_v1,auto_rule_unreviewed,AUTO_SPECIAL_SELECTION,225,20240601,20260718,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,王将ドリーム,false,dream,automatic_rule_v1,auto_rule_unreviewed,AUTO_DREAM,3,20240102,20260102,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,王将位決定戦,false,unknown,unknown_fallback_v1,unknown_unreviewed,UNKNOWN,3,20240107,20260107,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,男子ドリーム戦,false,dream,automatic_rule_v1,auto_rule_unreviewed,AUTO_DREAM,2,20230922,20251213,2,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,発祥地DR,false,unknown,unknown_fallback_v1,unknown_unreviewed,UNKNOWN,7,20231111,20260617,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,発祥地N選抜戦,false,selection,automatic_rule_v1,auto_rule_unreviewed,AUTO_SELECTION,4,20240519,20250323,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,発祥地ドリーム,false,dream,automatic_rule_v1,auto_rule_unreviewed,AUTO_DREAM,9,20231010,20260524,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,発祥地選抜,false,selection,automatic_rule_v1,auto_rule_unreviewed,AUTO_SELECTION,54,20230907,20260705,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,発祥地選抜戦,false,selection,automatic_rule_v1,auto_rule_unreviewed,AUTO_SELECTION,9,20231116,20260622,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,県内選手権優勝,false,unknown,unknown_fallback_v1,unknown_unreviewed,UNKNOWN,2,20241128,20251210,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,県内選手権選抜,false,selection,automatic_rule_v1,auto_rule_unreviewed,AUTO_SELECTION,4,20241128,20251210,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,福岡選抜,false,selection,automatic_rule_v1,auto_rule_unreviewed,AUTO_SELECTION,244,20230901,20260713,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,穴ガチ7,false,unknown,unknown_fallback_v1,unknown_unreviewed,UNKNOWN,294,20230925,20250629,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,翔んで埼玉DR,false,unknown,unknown_fallback_v1,unknown_unreviewed,UNKNOWN,1,20240103,20240103,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,聚楽太閤DR,false,unknown,unknown_fallback_v1,unknown_unreviewed,UNKNOWN,1,20241220,20241220,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,若松夜王SSR,false,unknown,unknown_fallback_v1,unknown_unreviewed,UNKNOWN,4,20250711,20260615,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,若松夜王選抜戦,false,selection,automatic_rule_v1,auto_rule_unreviewed,AUTO_SELECTION,7,20230904,20250212,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,若葉ドリーム,false,dream,automatic_rule_v1,auto_rule_unreviewed,AUTO_DREAM,3,20240428,20260430,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,若鷲選抜,false,selection,automatic_rule_v1,auto_rule_unreviewed,AUTO_SELECTION,3,20240220,20250710,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,蒼月まるる特賞,false,special,automatic_rule_v1,auto_rule_unreviewed,AUTO_SPECIAL_PRIZE,109,20250712,20260712,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,西スポDR,false,unknown,unknown_fallback_v1,unknown_unreviewed,UNKNOWN,1,20250629,20250629,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,西スポドリーム,false,dream,automatic_rule_v1,auto_rule_unreviewed,AUTO_DREAM,2,20230922,20240801,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,記者特選,false,special,automatic_rule_v1,auto_rule_unreviewed,AUTO_SPECIAL_SELECTION,304,20230918,20260718,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,記者選抜,false,selection,automatic_rule_v1,auto_rule_unreviewed,AUTO_SELECTION,216,20230907,20260713,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,記者選抜戦,false,selection,automatic_rule_v1,auto_rule_unreviewed,AUTO_SELECTION,925,20230901,20260718,5,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,買っトク一般,false,general,automatic_rule_v1,auto_rule_unreviewed,AUTO_GENERAL,113,20240605,20260405,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,買っトク予選,false,qualifying,automatic_rule_v1,auto_rule_unreviewed,AUTO_QUALIFYING,32,20240723,20260313,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,買っトク特賞,false,special,automatic_rule_v1,auto_rule_unreviewed,AUTO_SPECIAL_PRIZE,163,20240601,20260402,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,賞金女王決定戦,false,unknown,unknown_fallback_v1,unknown_unreviewed,UNKNOWN,3,20231231,20251231,3,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,赤城ドリーム戦,false,dream,automatic_rule_v1,auto_rule_unreviewed,AUTO_DREAM,3,20230913,20260412,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,近江牛DR,false,unknown,unknown_fallback_v1,unknown_unreviewed,UNKNOWN,2,20250611,20260629,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,近江米ドリーム,false,dream,automatic_rule_v1,auto_rule_unreviewed,AUTO_DREAM,3,20231105,20251214,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,週刊大衆DR,false,unknown,unknown_fallback_v1,unknown_unreviewed,UNKNOWN,2,20250111,20260220,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,進入固定戦隊,false,fixed_entry_format,automatic_rule_v1,auto_rule_unreviewed,AUTO_FIXED_ENTRY,479,20230901,20260718,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,進入固定戦隊☆,false,fixed_entry_format,automatic_rule_v1,auto_rule_unreviewed,AUTO_FIXED_ENTRY,6,20251220,20251225,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,選抜,false,selection,automatic_rule_v1,auto_rule_unreviewed,AUTO_SELECTION,126,20230928,20260714,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,選抜A,false,selection,automatic_rule_v1,auto_rule_unreviewed,AUTO_SELECTION,3,20240107,20250107,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,選抜B,false,selection,automatic_rule_v1,auto_rule_unreviewed,AUTO_SELECTION,3,20240107,20250107,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,選抜戦,false,selection,manual_seed_v1,manual_seed_reviewed,MANUAL_EXACT,3147,20230901,20260718,21,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,選抜戦(A),false,selection,automatic_rule_v1,auto_rule_unreviewed,AUTO_SELECTION,90,20230902,20250328,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,選抜戦A,false,selection,automatic_rule_v1,auto_rule_unreviewed,AUTO_SELECTION,3,20260520,20260703,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,選抜戦B,false,selection,automatic_rule_v1,auto_rule_unreviewed,AUTO_SELECTION,3,20260520,20260703,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,選抜戦☆,false,selection,automatic_rule_v1,auto_rule_unreviewed,AUTO_SELECTION,2,20251225,20251225,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,酒場DR,false,unknown,unknown_fallback_v1,unknown_unreviewed,UNKNOWN,1,20231115,20231115,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,金銀戦,false,unknown,unknown_fallback_v1,unknown_unreviewed,UNKNOWN,3,20240107,20260107,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,釜揚げ8,false,unknown,unknown_fallback_v1,unknown_unreviewed,UNKNOWN,168,20250712,20260714,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,長州ファイブ,false,unknown,unknown_fallback_v1,unknown_unreviewed,UNKNOWN,45,20231228,20260504,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,関白賞,false,unknown,unknown_fallback_v1,unknown_unreviewed,UNKNOWN,4,20240325,20260404,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,闘魂ドリーム,false,dream,automatic_rule_v1,auto_rule_unreviewed,AUTO_DREAM,1,20250208,20250208,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,雷神ドリーム戦,false,dream,automatic_rule_v1,auto_rule_unreviewed,AUTO_DREAM,3,20230914,20260413,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,青胴車ドリーム,false,dream,automatic_rule_v1,auto_rule_unreviewed,AUTO_DREAM,3,20231006,20260327,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,静岡放送DR,false,unknown,unknown_fallback_v1,unknown_unreviewed,UNKNOWN,3,20231230,20251230,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,静岡放送特選,false,special,automatic_rule_v1,auto_rule_unreviewed,AUTO_SPECIAL_SELECTION,6,20231229,20251231,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,静岡新聞社DR,false,unknown,unknown_fallback_v1,unknown_unreviewed,UNKNOWN,3,20231229,20251229,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,静岡新聞社特選,false,special,automatic_rule_v1,auto_rule_unreviewed,AUTO_SPECIAL_SELECTION,6,20231230,20260101,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,静波まつり選抜,false,selection,automatic_rule_v1,auto_rule_unreviewed,AUTO_SELECTION,87,20230910,20260716,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,順位決定戦,false,unknown,unknown_fallback_v1,unknown_unreviewed,UNKNOWN,15,20231224,20260125,8,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,飛車角戦,false,unknown,unknown_fallback_v1,unknown_unreviewed,UNKNOWN,3,20240107,20260107,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,高松宮特選,false,special,automatic_rule_v1,auto_rule_unreviewed,AUTO_SPECIAL_SELECTION,3,20230903,20250908,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,鳥取市選抜戦,false,selection,automatic_rule_v1,auto_rule_unreviewed,AUTO_SELECTION,2,20240606,20260322,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,鳥羽一郎DR,false,unknown,unknown_fallback_v1,unknown_unreviewed,UNKNOWN,3,20231216,20251030,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,鳴滝酒造DR,false,unknown,unknown_fallback_v1,unknown_unreviewed,UNKNOWN,1,20241221,20241221,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,鷲羽選抜,false,selection,automatic_rule_v1,auto_rule_unreviewed,AUTO_SELECTION,28,20231228,20260505,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,麒麟ドリーム,false,dream,automatic_rule_v1,auto_rule_unreviewed,AUTO_DREAM,2,20231017,20250529,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,黒潮特選,false,special,automatic_rule_v1,auto_rule_unreviewed,AUTO_SPECIAL_SELECTION,2,20250817,20250818,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,龍神DR,false,unknown,unknown_fallback_v1,unknown_unreviewed,UNKNOWN,4,20231112,20260309,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,龍神ドリーム,false,dream,automatic_rule_v1,auto_rule_unreviewed,AUTO_DREAM,1,20250928,20250928,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,龍神選抜,false,selection,automatic_rule_v1,auto_rule_unreviewed,AUTO_SELECTION,24,20231019,20260714,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
